WellName,TotalProdMonths,OIL_BBL
STRAIN 20 UNIT 2 2028SH,25,684.2921856598978
STRAIN 20 UNIT 2 2028SH,26,1771.9142360440408
STRAIN 20 UNIT 2 2028SH,27,1237.408637459732
STRAIN 20 UNIT 2 2028SH,28,1083.502090512004
STRAIN 20 UNIT 2 2028SH,29,920.4558624686111
STRAIN 20 UNIT 2 2028SH,30,819.7299469738982
STRAIN 20 UNIT 2 2028SH,31,753.1002511106818
STRAIN 20 UNIT 2 2028SH,32,676.2416893580165
STRAIN 20 UNIT 2 2028SH,33,525.6500526522398
STRAIN 20 UNIT 2 2028SH,34,62.39134633957891
STRAIN 20 UNIT 2 2028SH,35,42.14671593337778
STRAIN 20 UNIT 2 2028SH,36,238.79981971540784
STRAIN 20 UNIT 2 2028SH,37,428.5705384236729
STRAIN 20 UNIT 2 2028SH,38,443.83491082351424
STRAIN 20 UNIT 2 2028SH,39,596.6838435511911
STRAIN 20 UNIT 2 2028SH,40,423.8349523637429
STRAIN 20 UNIT 2 2028SH,41,602.3823321099735
STRAIN 20 UNIT 2 2028SH,42,564.9554169496595
STRAIN 20 UNIT 2 2028SH,43,522.129933681025
STRAIN 20 UNIT 2 2028SH,44,542.698162467988
STRAIN 20 UNIT 2 2028SH,45,448.4599998753793
STRAIN 20 UNIT 2 2028SH,46,422.5834046193328
STRAIN 20 UNIT 2 2028SH,47,451.7749101173304
STRAIN 20 UNIT 2 2028SH,48,413.98493335908825
STRAIN 20 UNIT 2 2028SH,49,393.0536429741973
STRAIN 20 UNIT 2 2028SH,50,412.0275577876504
STRAIN 20 UNIT 2 2028SH,51,345.6977823748964
STRAIN 20 UNIT 2 2028SH,52,279.39957753587515
STRAIN 20 UNIT 2 2028SH,53,529.959435966776
STRAIN 20 UNIT 2 2028SH,54,391.1594085502253
STRAIN 20 UNIT 2 2028SH,55,375.81610971605176
CAFFEY-CHIEFTAIN 3229D 4HL,1,1463.3117181387067
CAFFEY-CHIEFTAIN 3229D 4HL,2,11913.061934343448
CAFFEY-CHIEFTAIN 3229D 4HL,3,16847.92300893646
CAFFEY-CHIEFTAIN 3229D 4HL,4,14624.449984636
CAFFEY-CHIEFTAIN 3229A 1HL,1,1234.7152787018204
CAFFEY-CHIEFTAIN 3229A 1HL,2,7560.945628275071
CAFFEY-CHIEFTAIN 3229A 1HL,3,10074.615334249982
CAFFEY-CHIEFTAIN 3229A 1HL,4,13668.548545504083
MCMURRY-CRIM 30 203HL,1,2047.538200339559
MCMURRY-CRIM 30 203HL,2,9052.631578947368
MCMURRY-CRIM 30 203HL,3,7193.20882852292
MCMURRY-CRIM 30 203HL,4,2525.636672325976
MCMURRY-CRIM 30 203HL,5,4639.097744360902
MCMURRY-CRIM 30 203HL,6,3986.41765704584
MCMURRY-CRIM 30 203HL,7,2055.438596491228
MCMURRY-CRIM 30 203HL,8,756.5365025466893
MCMURRY-CRIM 30 203HL,9,1902.4561403508767
MCMURRY-CRIM 30 203HL,10,2255.3480475382007
MCMURRY-CRIM 30 203HL,11,2882.1731748726656
MCMURRY-CRIM 30 203HL,12,2750.877192982456
MCMURRY-CRIM 30 203HL,13,1985.0594227504248
MCMURRY-CRIM 30 203HL,14,2463.157894736842
MCMURRY-CRIM 30 203HL,15,2496.4346349745333
MCMURRY-CRIM 30 203HL,16,2023.7691001697792
MCMURRY-CRIM 30 203HL,17,1509.0225563909771
MCMURRY-CRIM 30 203HL,18,1828.183361629881
MCMURRY-CRIM 30 203HL,19,1576.842105263158
MCMURRY-CRIM 30 203HL,20,1403.056027164686
MCMURRY-CRIM 30 203HL,21,1235.0877192982457
MCMURRY-CRIM 30 203HL,22,1094.0577249575551
MCMURRY-CRIM 30 203HL,23,1019.3548387096776
MCMURRY-CRIM 30 203HL,24,995.0877192982456
MCMURRY-CRIM 30 203HL,25,1018.6757215619696
MCMURRY-CRIM 30 203HL,26,1019.6491228070176
MCMURRY-CRIM 30 203HL,27,1035.653650254669
MCMURRY-CRIM 30 203HL,28,769.4397283531409
MCMURRY-CRIM 30 203HL,29,653.3575317604356
MCMURRY-CRIM 30 203HL,30,717.8268251273345
MCMURRY-CRIM 30 203HL,31,605.6140350877192
MCMURRY-CRIM 30 203HL,32,609.1680814940578
MCMURRY-CRIM 30 203HL,33,626.6666666666666
MCMURRY-CRIM 30 203HL,34,580.6451612903226
MCMURRY-CRIM 30 203HL,35,575.8913412563667
MCMURRY-CRIM 30 203HL,36,489.8245614035087
MCMURRY-CRIM 30 203HL,37,443.4634974533107
MCMURRY-CRIM 30 203HL,38,496.1403508771929
MCMURRY-CRIM 30 203HL,39,452.2920203735145
MCMURRY-CRIM 30 203HL,40,425.1273344651953
MCMURRY-CRIM 30 203HL,41,288.7218045112782
MCMURRY-CRIM 30 203HL,42,356.5365025466893
MCMURRY-CRIM 30 203HL,43,429.4736842105263
MCMURRY-CRIM 30 203HL,44,433.276740237691
MCMURRY-CRIM 30 203HL,45,367.0175438596491
MCMURRY-CRIM 30 203HL,46,336.8421052631579
MCMURRY-CRIM 30 203HL,47,346.3497453310696
MCMURRY-CRIM 30 203HL,48,327.01754385964915
MCMURRY-CRIM 30 203HL,49,334.804753820034
MCMURRY-CRIM 30 203HL,50,328.4210526315789
MCMURRY-CRIM 30 203HL,51,319.8641765704584
MCMURRY-CRIM 30 203HL,52,247.1986417657046
MCMURRY-CRIM 30 203HL,53,204.5112781954888
MCMURRY-CRIM 30 203HL,54,302.2071307300509
MCMURRY-CRIM 30 203HL,55,295.43859649122805
MCMURRY-CRIM 30 203HL,56,216.6383701188455
MCMURRY-CRIM 30 203HL,57,228.7719298245614
MCMURRY-CRIM 30 203HL,58,215.2801358234296
MCMURRY-CRIM 30 203HL,59,245.16129032258067
MCMURRY-CRIM 30 203HL,60,251.92982456140348
MCMURRY-CRIM 30 203HL,61,266.213921901528
TEXACO-MCMURRY 3244B 2HL,1,3685.8599626432415
TEXACO-MCMURRY 3244B 2HL,2,7966.015447523851
TEXACO-MCMURRY 3244B 2HL,3,8840.89723526343
TEXACO-MCMURRY 3244B 2HL,4,7581.967792417587
TEXACO-MCMURRY 3244B 2HL,5,6520.062597809076
DIRE WOLF UNIT 2 0427SH,1,3626.086398356762
DIRE WOLF UNIT 2 0427SH,2,6844.499108601529
DIRE WOLF UNIT 2 0427SH,3,7187.778419667501
