API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-03-01,6,31,21229,59071,35809
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-04-01,7,30,17132,54886,28630
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-05-01,8,31,7070,13528,11706
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-06-01,9,30,17632,47495,28923
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-07-01,10,31,12669,49610,20589
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-08-01,11,31,11044,48750,17780
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-09-01,12,30,9036,40642,14412
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-10-01,13,31,8279,38752,13083
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-11-01,14,30,7326,34425,11471
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2020-12-01,15,31,6771,34387,10503
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-01-01,16,31,5237,29206,8047
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-02-01,17,28,557,4848,848
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-03-01,18,31,418,2839,632
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-04-01,19,30,2271,7718,3396
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-05-01,20,31,4198,10234,6219
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-06-01,21,30,4185,12495,6143
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-07-01,22,31,5793,15178,8423
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-08-01,23,31,4096,11413,5900
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-09-01,24,30,5607,17502,8002
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-10-01,25,31,5407,19496,7645
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-11-01,26,30,4815,21199,6745
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2021-12-01,27,31,5151,25446,7149
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-01-01,28,31,4235,22573,5822
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-02-01,29,28,3591,19628,4893
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-03-01,30,31,4231,25046,5713
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-04-01,31,30,3733,24706,4994
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-05-01,32,31,3648,24294,4835
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-06-01,33,30,3684,22653,4838
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-07-01,34,31,3181,23044,4139
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-08-01,35,31,2558,17146,3296
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-09-01,36,30,4677,15755,5972
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-10-01,37,31,3552,17201,4494
42-317-41790,8113,10353,EXXON,STRAIN 20 UNIT 2 2027SH,2022-11-01,38,30,3287,17116,4120
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2017-05-01,1,31,11483,3938,24479
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2017-06-01,2,30,12173,4413,27045
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2017-07-01,3,31,11051,4527,25825
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2017-08-01,4,31,10551,5134,25958
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2017-09-01,5,30,9203,5287,23816
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2017-10-01,6,31,8808,7327,23975
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2017-11-01,7,30,7791,8483,22307
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2017-12-01,8,31,6019,7981,18126
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-01-01,9,31,5203,6061,16497
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-02-01,10,28,5454,8244,18160
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-03-01,11,31,6050,9863,21152
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-04-01,12,30,4749,8430,17465
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-05-01,13,31,4478,8815,17322
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-06-01,14,30,4352,7801,17707
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-07-01,15,31,3977,7541,17022
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-08-01,16,31,3798,7638,17115
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-09-01,17,30,1605,2620,7607
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-10-01,18,31,775,1604,3862
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-11-01,19,30,1345,1241,7055
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2018-12-01,20,31,1902,1152,10492
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-01-01,21,31,1756,1533,10199
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-02-01,22,28,1701,358,10376
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-03-01,23,31,2192,78,14037
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-04-01,24,30,1771,892,11932
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-05-01,25,31,1213,286,8596
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-06-01,26,30,1096,14,8168
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-07-01,27,31,1262,423,9893
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-08-01,28,31,1037,444,8555
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-09-01,29,30,1311,692,11380
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-10-01,30,31,800,1001,7301
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-11-01,31,30,952,820,9139
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2019-12-01,32,31,192,94,1935
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-01-01,33,31,186,77,1975
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-02-01,34,29,320,43,3581
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-03-01,35,31,1716,2644,20154
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-04-01,36,30,1376,3897,17006
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-05-01,37,31,996,4447,12949
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-06-01,38,30,374,2737,5118
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-07-01,39,31,1118,6035,16081
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-08-01,40,31,1095,6607,16572
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-09-01,41,30,673,5060,10710
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-10-01,42,31,692,5765,11590
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-11-01,43,30,549,5569,9668
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2020-12-01,44,31,746,6398,13823
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-01-01,45,31,531,5245,10368
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-02-01,46,28,370,3419,7576
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-03-01,47,31,457,4444,9823
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-04-01,48,30,187,762,4241
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-05-01,49,31,117,2679,2784
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-06-01,50,30,324,3080,8111
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-07-01,51,31,368,2942,9664
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-08-01,52,31,1115,6004,30715
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-09-01,53,30,309,1442,8877
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-10-01,54,31,276,1933,8231
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-11-01,55,30,262,1055,8111
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2021-12-01,56,31,315,2071,10071
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-01-01,57,31,183,1037,6043
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-02-01,58,28,134,1873,4544
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-03-01,59,31,88,1171,3060
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-04-01,60,30,214,3607,7578
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-05-01,61,31,271,10283,9776
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-06-01,62,30,184,9345,6754
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-07-01,63,31,1357,5240,50426
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-08-01,64,31,53,2010,1993
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-09-01,65,30,38,4339,1446
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-10-01,66,31,46,2384,1766
42-317-40342,8156,10253,EXXON,LENORAH UNIT 2 0625SH,2022-11-01,67,30,172,2019,6651
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2017-12-01,1,31,9387,895,19166
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-01-01,2,31,5888,2688,12101
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-02-01,3,28,10677,7430,22106
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-03-01,4,31,11069,10696,23086
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-04-01,5,30,8399,12845,17653
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-05-01,6,31,1806,3480,3825
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-06-01,7,30,7278,6842,15533
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-07-01,8,31,10269,10521,22086
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-08-01,9,31,9487,8781,20565
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-09-01,10,30,9440,6733,20621
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-10-01,11,31,7809,6326,17189
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-11-01,12,30,6246,6133,13854
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2018-12-01,13,31,5540,5040,12383
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-01-01,14,31,3477,3366,7833
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-02-01,15,28,203,0,462
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-03-01,16,31,6744,3444,15420
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-04-01,17,30,6826,10377,15729
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-05-01,18,31,6390,5854,14837
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-06-01,19,30,6000,5316,14038
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-07-01,20,31,6117,5503,14424
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-08-01,21,31,6336,5724,15056
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-09-01,22,30,5569,10288,13336
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-10-01,23,31,6988,13988,16861
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-11-01,24,30,7016,7531,17059
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2019-12-01,25,31,7194,8137,17627
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-01-01,26,31,6353,8551,15688
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-02-01,27,29,5536,9144,13775
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-03-01,28,31,6320,10139,15846
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-04-01,29,30,4642,8358,11728
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-05-01,30,31,3584,7938,9125
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-06-01,31,30,3803,9020,9757
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-07-01,32,31,4114,8325,10638
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-08-01,33,31,3834,7780,9989
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-09-01,34,30,3346,7993,8785
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-10-01,35,31,3265,6434,8640
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-11-01,36,30,3184,7147,8488
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2020-12-01,37,31,3237,2233,8698
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-01-01,38,31,3037,4362,8224
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-02-01,39,28,1683,4183,4593
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-03-01,40,31,3389,4699,9314
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-04-01,41,30,2954,5845,8182
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-05-01,42,31,2130,5110,5946
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-06-01,43,30,1852,6901,5208
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-07-01,44,31,2408,3652,6825
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-08-01,45,31,2275,6765,6499
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-09-01,46,30,2312,6635,6656
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-10-01,47,31,2392,7240,6938
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-11-01,48,30,2095,6631,6123
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2021-12-01,49,31,1283,2720,3780
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-01-01,50,31,847,3561,2514
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-02-01,51,28,707,3943,2114
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-03-01,52,31,2886,6220,8696
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-04-01,53,30,2429,5981,7375
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-05-01,54,31,1980,5305,6057
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-06-01,55,30,2024,4419,6241
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-07-01,56,31,1830,3776,5687
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-08-01,57,31,254,1203,797
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-09-01,58,30,274,1306,864
42-317-40741,8201,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 80 208HL,2022-10-01,59,31,366,1407,1165
42-317-43607,8312,10421,EXXON,STRAIN 19 UNIT 1 1922SH,2022-07-01,1,31,8506,12444,16248
42-317-43607,8312,10421,EXXON,STRAIN 19 UNIT 1 1922SH,2022-08-01,2,31,11376,14963,21722
42-317-43607,8312,10421,EXXON,STRAIN 19 UNIT 1 1922SH,2022-09-01,3,30,12188,15960,23295
42-317-43607,8312,10421,EXXON,STRAIN 19 UNIT 1 1922SH,2022-10-01,4,31,10781,16223,20625
42-317-43607,8312,10421,EXXON,STRAIN 19 UNIT 1 1922SH,2022-11-01,5,30,9021,17061,17274
42-317-44122,8146,10811,EXXON,DIRE WOLF UNIT 1 0424SH,2022-09-01,1,30,1638,1662,0
42-317-44122,8146,10811,EXXON,DIRE WOLF UNIT 1 0424SH,2022-10-01,2,31,12945,12803,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-04-01,1,30,5223,2625,2826
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-05-01,2,31,40663,21173,43073
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-06-01,3,30,35971,24546,38523
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-07-01,4,31,32525,11714,35216
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-08-01,5,31,16413,2434,17970
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-09-01,6,30,18443,1346,20416
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-10-01,7,31,21962,10628,24579
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-11-01,8,30,18618,8351,21066
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2019-12-01,9,31,17559,8457,20087
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-01-01,10,31,17123,8834,19808
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-02-01,11,29,14093,9128,16480
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-03-01,12,31,6261,2662,7401
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-04-01,13,30,22997,10187,27482
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-05-01,14,31,31185,17614,37678
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-06-01,15,30,20872,13960,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-07-01,16,31,16330,12121,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-08-01,17,31,14226,11184,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-09-01,18,30,10647,9664,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-10-01,19,31,10373,7646,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-11-01,20,30,8265,5860,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2020-12-01,21,31,8155,5641,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-01-01,22,31,6622,3930,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-02-01,23,28,3934,2418,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-03-01,24,31,1639,2518,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-04-01,25,30,5289,2069,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-05-01,26,31,4111,2395,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-06-01,27,30,6349,3696,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-07-01,28,31,2445,1304,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-08-01,29,31,6223,5847,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-09-01,30,30,8041,5191,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-10-01,31,31,7017,4826,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-11-01,32,30,8088,5547,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2021-12-01,33,31,5396,3633,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-01-01,34,31,5728,2872,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-02-01,35,28,3714,1960,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-03-01,36,31,1036,199,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-04-01,37,30,64,231,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-05-01,38,31,38,176,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-06-01,39,30,11454,9919,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-07-01,40,31,12781,12826,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-08-01,41,31,11452,1865,0
42-317-41438,8035,9864,LARIO OIL & GAS COMPANY,DOOLITTLE 4 101,2022-09-01,42,30,5666,5706,0
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2021-07-01,1,31,20534,39663,33702
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2021-08-01,2,31,13644,37315,22444
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2021-09-01,3,30,10923,43641,18010
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2021-10-01,4,31,9259,47033,15300
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2021-11-01,5,30,7413,43955,12276
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2021-12-01,6,31,7083,46566,11758
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-01-01,7,31,5135,36205,8544
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-02-01,8,28,4074,27582,6792
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-03-01,9,31,4226,33339,7062
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-04-01,10,30,2982,27924,4994
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-05-01,11,31,3089,29479,5184
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-06-01,12,30,2790,27824,4693
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-07-01,13,31,3053,32015,5147
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-08-01,14,31,2363,25182,3993
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-09-01,15,30,2716,28273,4600
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-10-01,16,31,2601,28212,4416
42-317-42468,7983,10346,EXXON,DARK STAR UNIT 1 2124SH,2022-11-01,17,30,2193,28862,3732
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2021-08-01,1,31,8752,5015,3070
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2021-09-01,2,30,17169,13130,36762
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2021-10-01,3,31,16892,12730,35153
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2021-11-01,4,30,15853,11953,32063
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2021-12-01,5,31,10888,9019,21403
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-01-01,6,31,19982,13329,38157
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-02-01,7,28,16748,12633,31110
42-317-42304,8068,9829,LARIO OIL & GAS COMPANY,DOOLITTLE 10 202,2022-03-01,8,31,9587,9306,17325
