API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-42457,8828,10402,EXXON,DARK STAR UNIT 1 2102BH,2022-11-01,19,30,2331,24655,7161
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-01-01,1,31,4448,4830,7429
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-02-01,2,28,18325,11554,30519
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-03-01,3,31,17462,44606,29000
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-04-01,4,30,9472,8578,15684
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-05-01,5,31,3508,1921,5792
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-06-01,6,30,12416,44447,20439
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-07-01,7,31,10614,13754,17422
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-08-01,8,31,8961,11606,14665
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-09-01,9,30,7256,23301,11840
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-10-01,10,31,7153,932,11637
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-11-01,11,30,7246,1856,11754
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2018-12-01,12,31,6753,2663,10922
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-01-01,13,31,6022,0,9711
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-02-01,14,28,2400,0,3859
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-03-01,15,31,5328,0,8543
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-04-01,16,30,1688,0,2699
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-05-01,17,31,4939,0,7873
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-06-01,18,30,4277,0,6798
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-07-01,19,31,3557,0,5637
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-08-01,20,31,3747,0,5921
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-09-01,21,30,4522,0,7124
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-10-01,22,31,3361,0,5280
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-11-01,23,30,2023,6,3169
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2019-12-01,24,31,1495,0,2335
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-01-01,25,31,2976,0,4634
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-02-01,26,29,2147,0,3333
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-03-01,27,31,3395,0,5256
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-04-01,28,30,3445,0,5317
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-05-01,29,31,3629,0,5585
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-06-01,30,30,3113,334,4777
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-07-01,31,31,2998,8,4587
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-08-01,32,31,2700,5048,4119
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-09-01,33,30,3652,3048,5555
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-10-01,34,31,3370,2686,5111
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-11-01,35,30,2713,5134,4102
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2020-12-01,36,31,3059,4430,4612
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-01-01,37,31,2254,3936,3388
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-02-01,38,28,796,4686,1193
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-03-01,39,31,3859,41932,5768
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-04-01,40,30,3923,23293,5847
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-05-01,41,31,3181,21855,4727
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-06-01,42,30,2646,29842,3920
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-07-01,43,31,2186,36472,3229
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-08-01,44,31,2661,23445,3919
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-09-01,45,30,2790,47755,4097
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-10-01,46,31,2521,34230,3691
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-11-01,47,30,2322,43604,3390
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2021-12-01,48,31,2573,63589,3746
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-01-01,49,31,2269,65629,3293
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-02-01,50,28,1648,32570,2385
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-03-01,51,31,2,5000,3
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-04-01,52,30,1,5141,1
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-05-01,53,31,1,3404,1
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-06-01,54,30,0,4095,0
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-07-01,55,31,0,25824,0
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-08-01,56,0,0,0,0
42-317-40722,8544,9659,LARIO OIL & GAS COMPANY,HALSEY 101WB,2022-09-01,57,30,3,36258,4
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-01-01,1,31,19655,18765,34178
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-02-01,2,28,21525,25141,36821
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-03-01,3,31,23467,40309,39349
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-04-01,4,30,17853,41246,29322
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-05-01,5,31,15530,40919,24985
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-06-01,6,30,12823,35758,20207
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-07-01,7,31,11238,29384,17347
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-08-01,8,31,10756,24337,16257
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-09-01,9,30,6307,19240,9337
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-10-01,10,31,8773,35153,12722
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-11-01,11,30,5915,36165,8403
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2021-12-01,12,31,4090,21000,4979
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-01-01,13,31,5415,19091,6101
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-02-01,14,28,5918,21256,6668
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-03-01,15,31,5024,17951,5661
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-04-01,16,30,6465,21557,7251
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-05-01,17,31,3990,15341,4430
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-06-01,18,30,4556,8930,5007
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-07-01,19,31,2826,2451,3074
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-08-01,20,31,4326,14858,4658
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-09-01,21,30,3321,10782,3539
42-317-43107,8767,10406,CHEVRON,VLT WEATHERBY UNIT 0152WB,2022-10-01,22,31,4617,14377,4871
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2018-12-01,1,31,7638,5362,16235
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-01-01,2,31,19576,34912,41564
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-02-01,3,28,13784,35579,29216
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-03-01,4,31,19021,29359,40249
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-04-01,5,30,17893,36489,37796
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-05-01,6,31,11976,57889,25253
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-06-01,7,30,8289,59200,17448
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-07-01,8,31,6910,59616,14520
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-08-01,9,31,9956,34172,20883
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-09-01,10,30,8959,33491,18759
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-10-01,11,31,7483,30023,15642
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-11-01,12,30,5860,25747,12227
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2019-12-01,13,31,8726,25034,18175
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-01-01,14,31,7480,30956,15554
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-02-01,15,29,5664,22178,11758
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-03-01,16,31,5246,24468,10870
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-04-01,17,30,3727,17581,7709
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-05-01,18,31,5516,7290,11390
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-06-01,19,30,6588,19961,13581
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-07-01,20,31,7086,34948,14582
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-08-01,21,31,6446,32568,13242
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-09-01,22,30,5265,30089,10796
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-10-01,23,31,4264,35171,8729
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-11-01,24,30,3900,31850,7969
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2020-12-01,25,31,2318,11965,4728
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-01-01,26,31,2651,6652,5399
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-02-01,27,28,1490,7618,3029
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-03-01,28,31,3179,13719,6452
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-04-01,29,30,2314,8008,4687
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-05-01,30,31,1702,4974,3442
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-06-01,31,30,2637,7812,5323
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-07-01,32,31,2763,10500,5568
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-08-01,33,31,1270,11426,2555
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-09-01,34,30,1731,12402,3475
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-10-01,35,31,2708,9628,5429
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-11-01,36,30,2566,19996,5135
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2021-12-01,37,31,2975,29144,5944
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-01-01,38,31,2399,24860,4783
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-02-01,39,28,1556,62766,3097
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-03-01,40,31,1342,11109,2667
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-04-01,41,30,1802,5877,3574
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-05-01,42,31,1191,2617,2359
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-06-01,43,30,774,2277,1531
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-07-01,44,31,2092,8254,4129
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-08-01,45,31,2188,9516,4310
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-09-01,46,30,1930,7526,3795
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-10-01,47,31,845,5368,1658
42-317-41396,9013,10326,EXXON,LENORAH 1-02 0602BH,2022-11-01,48,30,801,6559,1569
42-317-43609,8990,10431,EXXON,STRAIN 19 UNIT 1 1901BH,2022-07-01,1,31,8137,12693,14051
42-317-43609,8990,10431,EXXON,STRAIN 19 UNIT 1 1901BH,2022-08-01,2,31,13083,18582,22663
42-317-43609,8990,10431,EXXON,STRAIN 19 UNIT 1 1901BH,2022-09-01,3,30,13979,19808,24304
42-317-43609,8990,10431,EXXON,STRAIN 19 UNIT 1 1901BH,2022-10-01,4,31,12332,20122,21520
42-317-43609,8990,10431,EXXON,STRAIN 19 UNIT 1 1901BH,2022-11-01,5,30,10290,21150,18024
42-317-43602,8930,10439,EXXON,STRAIN 19 UNIT 1 1903 1903BH,2022-06-01,1,30,838,1351,1900
42-317-43602,8930,10439,EXXON,STRAIN 19 UNIT 1 1903 1903BH,2022-07-01,2,31,8823,16800,20062
42-317-43602,8930,10439,EXXON,STRAIN 19 UNIT 1 1903 1903BH,2022-08-01,3,31,9898,17200,22605
42-317-43602,8930,10439,EXXON,STRAIN 19 UNIT 1 1903 1903BH,2022-09-01,4,30,10561,18322,24226
42-317-43602,8930,10439,EXXON,STRAIN 19 UNIT 1 1903 1903BH,2022-10-01,5,31,9304,18600,21437
42-317-43602,8930,10439,EXXON,STRAIN 19 UNIT 1 1903 1903BH,2022-11-01,6,30,7753,19536,17943
42-317-43585,8930,10432,EXXON,STRAIN 19 UNIT 2 1904 1964DH,2022-06-01,1,30,11624,18915,30051
42-317-43585,8930,10432,EXXON,STRAIN 19 UNIT 2 1904 1964DH,2022-07-01,2,31,22140,33278,57256
42-317-43585,8930,10432,EXXON,STRAIN 19 UNIT 2 1904 1964DH,2022-08-01,3,31,26454,29456,68438
42-317-43585,8930,10432,EXXON,STRAIN 19 UNIT 2 1904 1964DH,2022-09-01,4,30,32648,50099,84495
42-317-43585,8930,10432,EXXON,STRAIN 19 UNIT 2 1904 1964DH,2022-10-01,5,31,27239,56140,70522
42-317-43585,8930,10432,EXXON,STRAIN 19 UNIT 2 1904 1964DH,2022-11-01,6,30,22244,47281,57612
42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2017-11-01,1,30,13147,11784,28996
42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2017-12-01,2,31,14854,10095,32742
42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-01-01,3,31,11942,4721,26306
42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-02-01,4,28,9763,14146,21492
