WellName,TotalProdMonths,OIL_BBL
LENORAH 1-22 0612AH,1,11063.421631144856
LENORAH 1-22 0612AH,2,6923.762453421475
LENORAH 1-22 0612AH,3,6175.295173651867
LENORAH 1-22 0612AH,4,5409.426402033084
LENORAH 1-22 0612AH,5,5810.626711777025
LENORAH 1-22 0612AH,6,4791.36874600477
LENORAH 1-22 0612AH,7,3962.7259545674233
LENORAH 1-22 0612AH,8,3478.944168134832
LENORAH 1-22 0612AH,9,3068.0116621712214
LENORAH 1-22 0612AH,10,2558.5564685033023
LENORAH 1-22 0612AH,11,2219.604296917632
LENORAH 1-22 0612AH,12,1799.903334944417
LENORAH 1-22 0612AH,13,2302.0751804674223
LENORAH 1-22 0612AH,14,1913.8932630692711
LENORAH 1-22 0612AH,15,1684.1319311344807
LENORAH 1-22 0612AH,16,1402.005020346435
LENORAH 1-22 0612AH,17,975.131303367166
LENORAH 1-22 0612AH,18,768.780305274482
LENORAH 1-22 0612AH,19,666.5764459481229
LENORAH 1-22 0612AH,20,1125.2061928000126
LENORAH 1-22 0612AH,21,1224.7400177738973
LENORAH 1-22 0612AH,22,1260.1772192685676
LENORAH 1-22 0612AH,23,885.3770716724614
LENORAH 1-22 0612AH,24,827.7106492669566
LENORAH 1-22 0612AH,25,598.1508910335365
LENORAH 1-22 0612AH,26,766.4104522989132
LENORAH 1-22 0612AH,27,451.8124697921701
LENORAH 1-22 0612AH,28,824.2348649027891
LENORAH 1-22 0612AH,29,802.7323989044626
LENORAH 1-22 0612AH,30,934.67001356429
LENORAH 1-22 0612AH,31,840.9344288706297
LENORAH 1-22 0612AH,32,838.4539827562013
LENORAH 1-22 0612AH,33,365.43132883269146
LENORAH 1-22 0612AH,34,629.8437248268084
LENORAH 1-22 0612AH,35,647.9178035204789
LENORAH 1-22 0612AH,36,621.5176413726437
LENORAH 1-22 0612AH,37,551.7017727123902
LENORAH 1-22 0612AH,38,380.12441728121735
LENORAH 1-22 0612AH,39,420.32728025961467
LENORAH 1-22 0612AH,40,392.9216233492882
LENORAH 1-22 0612AH,41,514.2580956984049
LENORAH 1-22 0612AH,42,506.2005955814714
LENORAH 1-22 0612AH,43,357.0420492991783
LENORAH 1-22 0612AH,44,395.2914763248569
LENORAH 1-22 0612AH,45,410.4585353684965
LENORAH 1-22 0612AH,46,495.1570807153213
LENORAH 1-22 0612AH,47,346.47250502814194
LENORAH 1-22 0612AH,48,350.1852746898662
VLT RUGER PREDATOR UNIT 0021WA,1,961.1402656300614
VLT RUGER PREDATOR UNIT 0021WA,2,13124.34872566538
VLT RUGER PREDATOR UNIT 0021WA,3,9450.979654534623
VLT RUGER PREDATOR UNIT 0021WA,4,11667.120181405897
VLT RUGER PREDATOR UNIT 0021WA,5,10192.419825072886
VLT RUGER PREDATOR UNIT 0021WA,6,9429.219306770328
VLT RUGER PREDATOR UNIT 0021WA,7,8460.804413931472
VLT RUGER PREDATOR UNIT 0021WA,8,8039.574908304336
VLT RUGER PREDATOR UNIT 0021WA,9,7453.557186421366
VLT RUGER PREDATOR UNIT 0021WA,10,7233.330198438823
VLT RUGER PREDATOR UNIT 0021WA,11,4911.564625850339
VLT RUGER PREDATOR UNIT 0021WA,12,5236.778582400702
VLT RUGER PREDATOR UNIT 0021WA,13,7996.371882086167
VLT RUGER PREDATOR UNIT 0021WA,14,7247.625317408068
VLT RUGER PREDATOR UNIT 0021WA,15,5734.248722530487
VLT RUGER PREDATOR UNIT 0021WA,16,5457.622287010041
VLT RUGER PREDATOR UNIT 0021WA,17,5113.364055299539
VLT RUGER PREDATOR UNIT 0021WA,18,4323.161645610625
VLT RUGER PREDATOR UNIT 0021WA,19,3270.246716198
VLT RUGER PREDATOR UNIT 0021WA,20,3893.513903257156
VLT RUGER PREDATOR UNIT 0021WA,21,2587.144245453283
VLT RUGER PREDATOR UNIT 0021WA,22,4610.652371547698
VLT RUGER PREDATOR UNIT 0021WA,23,4143.440233236152
VLT RUGER PREDATOR UNIT 0021WA,24,4215.154080065207
VLT RUGER PREDATOR UNIT 0021WA,25,3888.383543893748
VLT RUGER PREDATOR UNIT 0021WA,26,3610.947051631712
VLT RUGER PREDATOR UNIT 0021WA,27,3735.314586664159
VLT RUGER PREDATOR UNIT 0021WA,28,3207.4117265954
VLT RUGER PREDATOR UNIT 0021WA,29,3160.1743001348004
VLT RUGER PREDATOR UNIT 0021WA,30,3684.5351473922897
VLT RUGER PREDATOR UNIT 0021WA,31,3333.145239662685
VLT RUGER PREDATOR UNIT 0021WA,32,3185.905514279445
VLT RUGER PREDATOR UNIT 0021WA,33,2880.466472303207
VLT RUGER PREDATOR UNIT 0021WA,34,2830.433555910844
VLT RUGER PREDATOR UNIT 0021WA,35,3340.848720440557
